upstream_length,downstream_length,mse,r2
21,67,1.6789605613112406,0.29316508720223955
48,67,1.6789605613112406,0.29316508720223955
6,67,1.6789605613112406,0.29316508720223955
0,67,1.6789605613112406,0.29316508720223955
29,67,1.6789605613112406,0.29316508720223955
39,67,1.6789605613112406,0.29316508720223955
24,67,1.6789605613112406,0.29316508720223955
47,67,1.6789605613112406,0.29316508720223955
10,67,1.6789605613112406,0.29316508720223955
17,67,1.6789605613112406,0.29316508720223955
22,67,1.6789605613112406,0.29316508720223955
28,67,1.6789605613112406,0.29316508720223955
20,67,1.6789605613112406,0.29316508720223955
15,67,1.6789605613112406,0.29316508720223955
8,67,1.6789605613112406,0.29316508720223955
38,67,1.6789605613112406,0.29316508720223955
16,67,1.6789605613112406,0.29316508720223955
2,67,1.6789605613112406,0.29316508720223955
42,67,1.6789605613112406,0.29316508720223955
13,67,1.6789605613112406,0.29316508720223955
12,67,1.6789605613112406,0.29316508720223955
49,67,1.6789605613112406,0.29316508720223955
7,67,1.6789605613112406,0.29316508720223955
41,67,1.6789605613112406,0.29316508720223955
77,11,1.6760863750533401,0.29437510680590495
46,11,1.6743183565019912,0.2951194347355566
78,11,1.6731495990484808,0.29561147641406293
47,11,1.672446393110149,0.29590752297974976
65,7,1.6703895992351043,0.2967734240335391
70,0,1.6698416344491427,0.2970041147660236
66,14,1.6681816312095417,0.29770296873087854
58,19,1.6676595651373078,0.29792275622032005
51,16,1.6647474929358657,0.2991487256373502
75,11,1.663351013815257,0.29973663712269694
59,14,1.6620665313464622,0.3002773985168251
66,7,1.6594756654728833,0.3013681415015155
71,7,1.6575923294658554,0.3021610175660113
3,109,1.6562796269269282,0.30271365948388185
1,109,1.6562796269269282,0.30271365948388185
0,109,1.6562796269269282,0.30271365948388185
7,109,1.6562796269269282,0.30271365948388185
6,109,1.6562796269269282,0.30271365948388185
5,109,1.6562796269269282,0.30271365948388185
2,109,1.6562796269269282,0.30271365948388185
4,109,1.6562796269269282,0.30271365948388185
1,114,1.6540170187741225,0.30366620743124695
0,114,1.6540170187741225,0.30366620743124695
2,114,1.6540170187741225,0.30366620743124695
59,19,1.6536548616385156,0.3038186739711196
44,16,1.6529380254450508,0.30412045881346417
34,16,1.6529380254450508,0.30412045881346417
6,16,1.6529380254450508,0.30412045881346417
36,16,1.6529380254450508,0.30412045881346417
45,16,1.6529380254450508,0.30412045881346417
41,16,1.6529380254450508,0.30412045881346417
31,16,1.6529380254450508,0.30412045881346417
13,16,1.6529380254450508,0.30412045881346417
25,16,1.6529380254450508,0.30412045881346417
33,16,1.6529380254450508,0.30412045881346417
22,16,1.6529380254450508,0.30412045881346417
7,16,1.6529380254450508,0.30412045881346417
15,16,1.6529380254450508,0.30412045881346417
20,16,1.6529380254450508,0.30412045881346417
11,16,1.6529380254450508,0.30412045881346417
5,16,1.6529380254450508,0.30412045881346417
38,16,1.6529380254450508,0.30412045881346417
50,16,1.6529380254450508,0.30412045881346417
24,16,1.6529380254450508,0.30412045881346417
47,16,1.6529380254450508,0.30412045881346417
26,16,1.6529380254450508,0.30412045881346417
10,16,1.6529380254450508,0.30412045881346417
21,16,1.6529380254450508,0.30412045881346417
37,16,1.6529380254450508,0.30412045881346417
8,16,1.6529380254450508,0.30412045881346417
46,16,1.6529380254450508,0.30412045881346417
18,16,1.6529380254450508,0.30412045881346417
29,16,1.6529380254450508,0.30412045881346417
40,16,1.6529380254450508,0.30412045881346417
12,16,1.6529380254450508,0.30412045881346417
23,16,1.6529380254450508,0.30412045881346417
28,16,1.6529380254450508,0.30412045881346417
1,16,1.6529380254450508,0.30412045881346417
32,16,1.6529380254450508,0.30412045881346417
16,16,1.6529380254450508,0.30412045881346417
9,16,1.6529380254450508,0.30412045881346417
48,16,1.6529380254450508,0.30412045881346417
4,16,1.6529380254450508,0.30412045881346417
49,16,1.6529380254450508,0.30412045881346417
14,16,1.6529380254450508,0.30412045881346417
2,16,1.6529380254450508,0.30412045881346417
42,16,1.6529380254450508,0.30412045881346417
3,16,1.6529380254450508,0.30412045881346417
19,16,1.6529380254450508,0.30412045881346417
27,16,1.6529380254450508,0.30412045881346417
35,16,1.6529380254450508,0.30412045881346417
0,16,1.6529380254450508,0.30412045881346417
39,16,1.6529380254450508,0.30412045881346417
17,16,1.6529380254450508,0.30412045881346417
43,16,1.6529380254450508,0.30412045881346417
30,16,1.6529380254450508,0.30412045881346417
65,11,1.6509483111400085,0.3049581196672716
62,11,1.6484024757567137,0.3060299050162635
36,1,1.6482382060981615,0.3060990618103263
22,1,1.6482344497834416,0.3061006432020805
33,1,1.6482344497834416,0.3061006432020805
28,1,1.6482344497834416,0.3061006432020805
21,1,1.6482344497834416,0.3061006432020805
13,1,1.6482344497834416,0.3061006432020805
29,1,1.6482344497834416,0.3061006432020805
8,1,1.6482344497834416,0.3061006432020805
12,1,1.6482344497834416,0.3061006432020805
1,1,1.6482344497834416,0.3061006432020805
34,1,1.6482344497834416,0.3061006432020805
31,1,1.6482344497834416,0.3061006432020805
15,1,1.6482344497834416,0.3061006432020805
2,1,1.6482344497834416,0.3061006432020805
18,1,1.6482344497834416,0.3061006432020805
14,1,1.6482344497834416,0.3061006432020805
6,1,1.6482344497834416,0.3061006432020805
23,1,1.6482344497834416,0.3061006432020805
4,1,1.6482344497834416,0.3061006432020805
24,1,1.6482344497834416,0.3061006432020805
20,1,1.6482344497834416,0.3061006432020805
10,1,1.6482344497834416,0.3061006432020805
16,1,1.6482344497834416,0.3061006432020805
11,1,1.6482344497834416,0.3061006432020805
25,1,1.6482344497834416,0.3061006432020805
35,1,1.6482344497834416,0.3061006432020805
5,1,1.6482344497834416,0.3061006432020805
17,1,1.6482344497834416,0.3061006432020805
7,1,1.6482344497834416,0.3061006432020805
19,1,1.6482344497834416,0.3061006432020805
27,1,1.6482344497834416,0.3061006432020805
26,1,1.6482344497834416,0.3061006432020805
0,1,1.6482344497834416,0.3061006432020805
30,1,1.6482344497834416,0.3061006432020805
32,1,1.6482344497834416,0.3061006432020805
9,1,1.6482344497834416,0.3061006432020805
3,1,1.6482344497834416,0.3061006432020805
61,7,1.6479666628087668,0.30621338032483036
64,8,1.6476885226517601,0.30633047609119546
63,8,1.647152111402895,0.30655630283605906
41,1,1.6470294929931792,0.30660792464001085
60,19,1.6469474656211425,0.30664245779802335
61,5,1.6467436962330966,0.3067282438021436
50,14,1.6465323487904948,0.3068172201334546
4,105,1.6460213440200093,0.30703235086416303
11,105,1.6460213440200093,0.30703235086416303
5,105,1.6460213440200093,0.30703235086416303
10,105,1.6460213440200093,0.30703235086416303
6,105,1.6460213440200093,0.30703235086416303
8,105,1.6460213440200093,0.30703235086416303
9,105,1.6460213440200093,0.30703235086416303
2,105,1.6460213440200093,0.30703235086416303
1,105,1.6460213440200093,0.30703235086416303
3,105,1.6460213440200093,0.30703235086416303
0,105,1.6460213440200093,0.30703235086416303
7,105,1.6460213440200093,0.30703235086416303
57,16,1.64544532142935,0.3072748538073651
75,1,1.6448647421810119,0.3075192750831398
51,14,1.6394545074494198,0.30979695979047683
99,0,1.6393562393190049,0.30983833023537777
52,16,1.6324449237456673,0.31274796328642607
0,66,1.6324029148840913,0.3127656488299063
1,66,1.6324029148840913,0.3127656488299063
47,66,1.6324029148840913,0.3127656488299063
22,66,1.6324029148840913,0.3127656488299063
38,66,1.6324029148840913,0.3127656488299063
24,66,1.6324029148840913,0.3127656488299063
48,66,1.6324029148840913,0.3127656488299063
32,66,1.6324029148840913,0.3127656488299063
20,66,1.6324029148840913,0.3127656488299063
6,66,1.6324029148840913,0.3127656488299063
21,66,1.6324029148840913,0.3127656488299063
29,66,1.6324029148840913,0.3127656488299063
12,66,1.6324029148840913,0.3127656488299063
7,66,1.6324029148840913,0.3127656488299063
31,66,1.6324029148840913,0.3127656488299063
16,66,1.6324029148840913,0.3127656488299063
41,66,1.6324029148840913,0.3127656488299063
15,66,1.6324029148840913,0.3127656488299063
42,66,1.6324029148840913,0.3127656488299063
49,66,1.6324029148840913,0.3127656488299063
50,66,1.6324029148840913,0.3127656488299063
8,66,1.6324029148840913,0.3127656488299063
17,66,1.6324029148840913,0.3127656488299063
2,66,1.6324029148840913,0.3127656488299063
30,66,1.6324029148840913,0.3127656488299063
39,66,1.6324029148840913,0.3127656488299063
40,66,1.6324029148840913,0.3127656488299063
27,66,1.6324029148840913,0.3127656488299063
45,66,1.6324029148840913,0.3127656488299063
9,66,1.6324029148840913,0.3127656488299063
35,66,1.6324029148840913,0.3127656488299063
23,66,1.6324029148840913,0.3127656488299063
3,66,1.6324029148840913,0.3127656488299063
11,66,1.6324029148840913,0.3127656488299063
18,66,1.6324029148840913,0.3127656488299063
14,66,1.6324029148840913,0.3127656488299063
5,66,1.6324029148840913,0.3127656488299063
4,66,1.6324029148840913,0.3127656488299063
43,66,1.6324029148840913,0.3127656488299063
44,66,1.6324029148840913,0.3127656488299063
37,66,1.6324029148840913,0.3127656488299063
34,66,1.6324029148840913,0.3127656488299063
26,66,1.6324029148840913,0.3127656488299063
19,66,1.6324029148840913,0.3127656488299063
13,66,1.6324029148840913,0.3127656488299063
33,66,1.6324029148840913,0.3127656488299063
25,66,1.6324029148840913,0.3127656488299063
46,66,1.6324029148840913,0.3127656488299063
10,66,1.6324029148840913,0.3127656488299063
28,66,1.6324029148840913,0.3127656488299063
36,66,1.6324029148840913,0.3127656488299063
51,11,1.6311834742173301,0.3132790279152846
56,16,1.6299710051440126,0.31378947199089713
38,1,1.6294579333555836,0.3140054729269466
53,3,1.6283927238636124,0.31445392137518213
79,11,1.627551515105016,0.3148080665130899
72,11,1.626914505557758,0.31507624469318707
95,1,1.6268672691332653,0.3150961310173549
64,19,1.6268433415171717,0.3151062044370794
74,11,1.6237666330792604,0.3164014849758413
73,11,1.623313303665031,0.31659233463863823
109,3,1.6213823958348168,0.31740523822865696
53,11,1.621163900932961,0.3174972236084561
80,0,1.6210726821782928,0.31753562629758847
59,5,1.617751087895463,0.3189340026855483
81,1,1.6172168182879538,0.31915892780894695
63,7,1.6165420099291714,0.3194430191202178
79,0,1.6159106983718294,0.31970879847195766
56,14,1.6150999697232749,0.3200501116193947
101,0,1.6145236793495066,0.320292727298092
103,0,1.614095653024417,0.3204729244731427
105,0,1.613967938358639,0.3205266917781816
49,14,1.612850963078024,0.3209969333927043
43,8,1.6122075146910853,0.3212678222956077
104,11,1.6102092088888003,0.32210910013146
80,11,1.6099798331239814,0.32220566630606806
41,53,1.6097272593568877,0.32231199873623495
39,53,1.6097272593568877,0.32231199873623495
21,53,1.6097272593568877,0.32231199873623495
0,53,1.6097272593568877,0.32231199873623495
36,53,1.6097272593568877,0.32231199873623495
23,53,1.6097272593568877,0.32231199873623495
40,53,1.6097272593568877,0.32231199873623495
37,53,1.6097272593568877,0.32231199873623495
20,53,1.6097272593568877,0.32231199873623495
11,53,1.6097272593568877,0.32231199873623495
24,53,1.6097272593568877,0.32231199873623495
1,53,1.6097272593568877,0.32231199873623495
13,53,1.6097272593568877,0.32231199873623495
38,53,1.6097272593568877,0.32231199873623495
63,53,1.6097272593568877,0.32231199873623495
35,53,1.6097272593568877,0.32231199873623495
58,53,1.6097272593568877,0.32231199873623495
15,53,1.6097272593568877,0.32231199873623495
18,53,1.6097272593568877,0.32231199873623495
19,53,1.6097272593568877,0.32231199873623495
29,53,1.6097272593568877,0.32231199873623495
22,53,1.6097272593568877,0.32231199873623495
10,53,1.6097272593568877,0.32231199873623495
6,53,1.6097272593568877,0.32231199873623495
17,53,1.6097272593568877,0.32231199873623495
26,53,1.6097272593568877,0.32231199873623495
59,53,1.6097272593568877,0.32231199873623495
48,53,1.6097272593568877,0.32231199873623495
60,53,1.6097272593568877,0.32231199873623495
33,53,1.6097272593568877,0.32231199873623495
44,53,1.6097272593568877,0.32231199873623495
47,53,1.6097272593568877,0.32231199873623495
61,53,1.6097272593568877,0.32231199873623495
34,53,1.6097272593568877,0.32231199873623495
4,53,1.6097272593568877,0.32231199873623495
62,53,1.6097272593568877,0.32231199873623495
14,53,1.6097272593568877,0.32231199873623495
9,53,1.6097272593568877,0.32231199873623495
45,53,1.6097272593568877,0.32231199873623495
28,53,1.6097272593568877,0.32231199873623495
2,53,1.6097272593568877,0.32231199873623495
46,53,1.6097272593568877,0.32231199873623495
5,53,1.6097272593568877,0.32231199873623495
12,53,1.6097272593568877,0.32231199873623495
32,53,1.6097272593568877,0.32231199873623495
25,53,1.6097272593568877,0.32231199873623495
50,53,1.6097272593568877,0.32231199873623495
42,53,1.6097272593568877,0.32231199873623495
53,53,1.6097272593568877,0.32231199873623495
31,53,1.6097272593568877,0.32231199873623495
52,53,1.6097272593568877,0.32231199873623495
16,53,1.6097272593568877,0.32231199873623495
49,53,1.6097272593568877,0.32231199873623495
30,53,1.6097272593568877,0.32231199873623495
51,53,1.6097272593568877,0.32231199873623495
54,53,1.6097272593568877,0.32231199873623495
8,53,1.6097272593568877,0.32231199873623495
27,53,1.6097272593568877,0.32231199873623495
55,53,1.6097272593568877,0.32231199873623495
56,53,1.6097272593568877,0.32231199873623495
43,53,1.6097272593568877,0.32231199873623495
7,53,1.6097272593568877,0.32231199873623495
57,53,1.6097272593568877,0.32231199873623495
3,53,1.6097272593568877,0.32231199873623495
63,19,1.6086514741717846,0.3227648995041409
23,8,1.6083977866194978,0.3228717008329097
8,8,1.6083977866194978,0.3228717008329097
1,8,1.6083977866194978,0.3228717008329097
12,8,1.6083977866194978,0.3228717008329097
39,8,1.6083977866194978,0.3228717008329097
28,8,1.6083977866194978,0.3228717008329097
0,8,1.6083977866194978,0.3228717008329097
9,8,1.6083977866194978,0.3228717008329097
31,8,1.6083977866194978,0.3228717008329097
18,8,1.6083977866194978,0.3228717008329097
6,8,1.6083977866194978,0.3228717008329097
15,8,1.6083977866194978,0.3228717008329097
22,8,1.6083977866194978,0.3228717008329097
38,8,1.6083977866194978,0.3228717008329097
17,8,1.6083977866194978,0.3228717008329097
40,8,1.6083977866194978,0.3228717008329097
16,8,1.6083977866194978,0.3228717008329097
7,8,1.6083977866194978,0.3228717008329097
30,8,1.6083977866194978,0.3228717008329097
33,8,1.6083977866194978,0.3228717008329097
29,8,1.6083977866194978,0.3228717008329097
32,8,1.6083977866194978,0.3228717008329097
42,8,1.6083977866194978,0.3228717008329097
34,8,1.6083977866194978,0.3228717008329097
5,8,1.6083977866194978,0.3228717008329097
35,8,1.6083977866194978,0.3228717008329097
26,8,1.6083977866194978,0.3228717008329097
41,8,1.6083977866194978,0.3228717008329097
37,8,1.6083977866194978,0.3228717008329097
14,8,1.6083977866194978,0.3228717008329097
2,8,1.6083977866194978,0.3228717008329097
19,8,1.6083977866194978,0.3228717008329097
3,8,1.6083977866194978,0.3228717008329097
20,8,1.6083977866194978,0.3228717008329097
21,8,1.6083977866194978,0.3228717008329097
36,8,1.6083977866194978,0.3228717008329097
24,8,1.6083977866194978,0.3228717008329097
4,8,1.6083977866194978,0.3228717008329097
11,8,1.6083977866194978,0.3228717008329097
10,8,1.6083977866194978,0.3228717008329097
25,8,1.6083977866194978,0.3228717008329097
13,8,1.6083977866194978,0.3228717008329097
27,8,1.6083977866194978,0.3228717008329097
44,8,1.6079615041790238,0.3230553737957378
22,14,1.6072901439885936,0.32333801344350177
39,14,1.6072901439885936,0.32333801344350177
14,14,1.6072901439885936,0.32333801344350177
38,14,1.6072901439885936,0.32333801344350177
20,14,1.6072901439885936,0.32333801344350177
17,14,1.6072901439885936,0.32333801344350177
8,14,1.6072901439885936,0.32333801344350177
32,14,1.6072901439885936,0.32333801344350177
35,14,1.6072901439885936,0.32333801344350177
42,14,1.6072901439885936,0.32333801344350177
41,14,1.6072901439885936,0.32333801344350177
11,14,1.6072901439885936,0.32333801344350177
43,14,1.6072901439885936,0.32333801344350177
25,14,1.6072901439885936,0.32333801344350177
7,14,1.6072901439885936,0.32333801344350177
3,14,1.6072901439885936,0.32333801344350177
36,14,1.6072901439885936,0.32333801344350177
2,14,1.6072901439885936,0.32333801344350177
29,14,1.6072901439885936,0.32333801344350177
24,14,1.6072901439885936,0.32333801344350177
30,14,1.6072901439885936,0.32333801344350177
16,14,1.6072901439885936,0.32333801344350177
0,14,1.6072901439885936,0.32333801344350177
27,14,1.6072901439885936,0.32333801344350177
31,14,1.6072901439885936,0.32333801344350177
28,14,1.6072901439885936,0.32333801344350177
44,14,1.6072901439885936,0.32333801344350177
34,14,1.6072901439885936,0.32333801344350177
6,14,1.6072901439885936,0.32333801344350177
9,14,1.6072901439885936,0.32333801344350177
15,14,1.6072901439885936,0.32333801344350177
46,14,1.6072901439885936,0.32333801344350177
19,14,1.6072901439885936,0.32333801344350177
5,14,1.6072901439885936,0.32333801344350177
13,14,1.6072901439885936,0.32333801344350177
37,14,1.6072901439885936,0.32333801344350177
45,14,1.6072901439885936,0.32333801344350177
10,14,1.6072901439885936,0.32333801344350177
33,14,1.6072901439885936,0.32333801344350177
4,14,1.6072901439885936,0.32333801344350177
1,14,1.6072901439885936,0.32333801344350177
48,14,1.6072901439885936,0.32333801344350177
21,14,1.6072901439885936,0.32333801344350177
40,14,1.6072901439885936,0.32333801344350177
23,14,1.6072901439885936,0.32333801344350177
26,14,1.6072901439885936,0.32333801344350177
12,14,1.6072901439885936,0.32333801344350177
18,14,1.6072901439885936,0.32333801344350177
47,14,1.6072901439885936,0.32333801344350177
66,19,1.6068167617427602,0.3235373052590238
62,19,1.6059595044143655,0.3238982067732845
95,0,1.603995362745042,0.3247251016614374
105,11,1.6036560584562127,0.32486794725467716
82,1,1.6035760262900545,0.324901640439908
85,11,1.6024767393181332,0.32536443535531134
54,11,1.60228411417842,0.32544552968055596
103,11,1.6018983930246318,0.3256079165670527
106,0,1.6005770540887203,0.32616419436955923
64,14,1.599599313866869,0.326575818644945
81,11,1.5992543969779647,0.3267210271177996
94,8,1.5987060450992059,0.32695188081462645
84,11,1.596894234176702,0.3277146451373415
66,11,1.5958936525985719,0.32813588552191164
104,0,1.5958641358817034,0.3281483119281504
65,16,1.5957488141599818,0.32819686185897967
94,0,1.5950185116535136,0.32850431595907614
94,1,1.5940236501994627,0.3289231481969047
92,11,1.5938983198497192,0.32897591171552054
60,14,1.5924764213713336,0.3295745246371915
82,11,1.5924233464745556,0.329596868932168
83,11,1.592302686957831,0.3296476660509018
55,14,1.591298378451286,0.33007047545572266
115,1,1.5908869683306623,0.3302436772827555
77,28,1.5907987535950656,0.3302808152932484
102,11,1.5907114377098974,0.3303175748917171
93,11,1.588631965235145,0.33119302353489966
108,8,1.5877423339253942,0.3315675543510129
60,16,1.587306701166396,0.3317509538008355
96,1,1.5868412652458108,0.33194690024884677
80,1,1.5866151182362456,0.3320421071318843
75,26,1.5864567454965754,0.3321087813493816
71,11,1.5858322090033372,0.33237170842933184
98,0,1.5857899904029544,0.332389482271915
66,16,1.5849722609835353,0.33273374271268186
56,19,1.5846274527473379,0.3328789054432312
96,8,1.5843173156873567,0.3330094717631309
84,1,1.5841214424336005,0.33309193352991007
94,11,1.583597041181832,0.3333127041195273
86,11,1.5831543175828726,0.333499088781368
97,8,1.5830829234296377,0.3335291454016597
63,28,1.5829907730819508,0.33356794028730063
109,0,1.5813675648739212,0.33425130370786793
77,26,1.5813559966747361,0.33425617386816264
69,11,1.5810529998715428,0.33438373417178047
67,11,1.580495274277929,0.33461853416078025
50,15,1.5797979411657914,0.3349121082928157
102,0,1.579439645415538,0.3350629492066657
90,11,1.579306184224607,0.3351191357731804
91,11,1.5785759966256179,0.3354265414977403
89,1,1.578143454210403,0.3356086399266045
95,8,1.5779019486718862,0.33571031268187423
100,0,1.5749249925148092,0.33696359795502373
112,0,1.574302276860636,0.3372257584698435
87,11,1.573255802452227,0.337666319531406
101,11,1.572455259769442,0.33800334443265523
99,11,1.5722860443406936,0.33807458337392604
108,0,1.5713041529400034,0.3384879552771004
77,1,1.5712354812316707,0.3385168657602228
54,16,1.5704836746781121,0.33883337296829585
107,8,1.570404986569926,0.3388665003111111
53,14,1.569917909985093,0.3390715573823131
49,11,1.5697233917296605,0.33915344870083763
82,0,1.568511976630402,0.339663449058069
110,0,1.5680110526967295,0.3398743358014117
98,11,1.5675883418043801,0.34005229520297087
95,11,1.56758435373277,0.34005397416334304
113,3,1.567404768851372,0.34012957859796034
43,15,1.5666321074459735,0.34045486560570304
24,15,1.5666321074459735,0.34045486560570304
17,15,1.5666321074459735,0.34045486560570304
37,15,1.5666321074459735,0.34045486560570304
38,15,1.5666321074459735,0.34045486560570304
45,15,1.5666321074459735,0.34045486560570304
10,15,1.5666321074459735,0.34045486560570304
19,15,1.5666321074459735,0.34045486560570304
5,15,1.5666321074459735,0.34045486560570304
11,15,1.5666321074459735,0.34045486560570304
23,15,1.5666321074459735,0.34045486560570304
29,15,1.5666321074459735,0.34045486560570304
39,15,1.5666321074459735,0.34045486560570304
34,15,1.5666321074459735,0.34045486560570304
21,15,1.5666321074459735,0.34045486560570304
46,15,1.5666321074459735,0.34045486560570304
13,15,1.5666321074459735,0.34045486560570304
31,15,1.5666321074459735,0.34045486560570304
26,15,1.5666321074459735,0.34045486560570304
48,15,1.5666321074459735,0.34045486560570304
25,15,1.5666321074459735,0.34045486560570304
41,15,1.5666321074459735,0.34045486560570304
6,15,1.5666321074459735,0.34045486560570304
4,15,1.5666321074459735,0.34045486560570304
36,15,1.5666321074459735,0.34045486560570304
40,15,1.5666321074459735,0.34045486560570304
33,15,1.5666321074459735,0.34045486560570304
20,15,1.5666321074459735,0.34045486560570304
12,15,1.5666321074459735,0.34045486560570304
42,15,1.5666321074459735,0.34045486560570304
7,15,1.5666321074459735,0.34045486560570304
49,15,1.5666321074459735,0.34045486560570304
1,15,1.5666321074459735,0.34045486560570304
15,15,1.5666321074459735,0.34045486560570304
2,15,1.5666321074459735,0.34045486560570304
32,15,1.5666321074459735,0.34045486560570304
16,15,1.5666321074459735,0.34045486560570304
22,15,1.5666321074459735,0.34045486560570304
9,15,1.5666321074459735,0.34045486560570304
0,15,1.5666321074459735,0.34045486560570304
14,15,1.5666321074459735,0.34045486560570304
35,15,1.5666321074459735,0.34045486560570304
44,15,1.5666321074459735,0.34045486560570304
28,15,1.5666321074459735,0.34045486560570304
27,15,1.5666321074459735,0.34045486560570304
3,15,1.5666321074459735,0.34045486560570304
30,15,1.5666321074459735,0.34045486560570304
8,15,1.5666321074459735,0.34045486560570304
18,15,1.5666321074459735,0.34045486560570304
47,15,1.5666321074459735,0.34045486560570304
93,0,1.5664314599150595,0.34053933732188557
107,0,1.5662419956560871,0.34061910093042713
40,28,1.5645633425107746,0.3413258064224597
38,28,1.5645633425107746,0.3413258064224597
10,28,1.5645633425107746,0.3413258064224597
1,28,1.5645633425107746,0.3413258064224597
34,28,1.5645633425107746,0.3413258064224597
61,28,1.5645633425107746,0.3413258064224597
46,28,1.5645633425107746,0.3413258064224597
20,28,1.5645633425107746,0.3413258064224597
8,28,1.5645633425107746,0.3413258064224597
3,28,1.5645633425107746,0.3413258064224597
11,28,1.5645633425107746,0.3413258064224597
9,28,1.5645633425107746,0.3413258064224597
21,28,1.5645633425107746,0.3413258064224597
6,28,1.5645633425107746,0.3413258064224597
7,28,1.5645633425107746,0.3413258064224597
52,28,1.5645633425107746,0.3413258064224597
48,28,1.5645633425107746,0.3413258064224597
12,28,1.5645633425107746,0.3413258064224597
15,28,1.5645633425107746,0.3413258064224597
24,28,1.5645633425107746,0.3413258064224597
41,28,1.5645633425107746,0.3413258064224597
25,28,1.5645633425107746,0.3413258064224597
39,28,1.5645633425107746,0.3413258064224597
54,28,1.5645633425107746,0.3413258064224597
17,28,1.5645633425107746,0.3413258064224597
45,28,1.5645633425107746,0.3413258064224597
16,28,1.5645633425107746,0.3413258064224597
30,28,1.5645633425107746,0.3413258064224597
57,28,1.5645633425107746,0.3413258064224597
31,28,1.5645633425107746,0.3413258064224597
56,28,1.5645633425107746,0.3413258064224597
33,28,1.5645633425107746,0.3413258064224597
58,28,1.5645633425107746,0.3413258064224597
62,28,1.5645633425107746,0.3413258064224597
29,28,1.5645633425107746,0.3413258064224597
19,28,1.5645633425107746,0.3413258064224597
27,28,1.5645633425107746,0.3413258064224597
4,28,1.5645633425107746,0.3413258064224597
50,28,1.5645633425107746,0.3413258064224597
37,28,1.5645633425107746,0.3413258064224597
32,28,1.5645633425107746,0.3413258064224597
36,28,1.5645633425107746,0.3413258064224597
35,28,1.5645633425107746,0.3413258064224597
23,28,1.5645633425107746,0.3413258064224597
26,28,1.5645633425107746,0.3413258064224597
47,28,1.5645633425107746,0.3413258064224597
49,28,1.5645633425107746,0.3413258064224597
0,28,1.5645633425107746,0.3413258064224597
13,28,1.5645633425107746,0.3413258064224597
14,28,1.5645633425107746,0.3413258064224597
43,28,1.5645633425107746,0.3413258064224597
53,28,1.5645633425107746,0.3413258064224597
44,28,1.5645633425107746,0.3413258064224597
55,28,1.5645633425107746,0.3413258064224597
59,28,1.5645633425107746,0.3413258064224597
60,28,1.5645633425107746,0.3413258064224597
18,28,1.5645633425107746,0.3413258064224597
5,28,1.5645633425107746,0.3413258064224597
2,28,1.5645633425107746,0.3413258064224597
22,28,1.5645633425107746,0.3413258064224597
51,28,1.5645633425107746,0.3413258064224597
42,28,1.5645633425107746,0.3413258064224597
28,28,1.5645633425107746,0.3413258064224597
100,11,1.564523604475747,0.3413425359580847
115,0,1.5635739333284169,0.3417423432782074
104,8,1.5631305437278222,0.34192900832376805
98,8,1.5630687066834434,0.3419550414438296
105,8,1.5629480415758321,0.3420058409163018
89,11,1.5626948042080795,0.3421124527193883
88,1,1.5621958666577072,0.3423225032042154
96,11,1.562166812748458,0.34233473477050924
96,0,1.5616995514773542,0.3425314496829528
106,8,1.561368636416878,0.3426707634484486
97,11,1.5610709397710218,0.3427960924094514
79,1,1.5608839069425946,0.3428748323965709
88,11,1.560737819639875,0.34293633449987104
73,1,1.560304916257315,0.34311858489437863
81,26,1.5601943522892647,0.3431651318321187
97,0,1.5599709966200903,0.34325916357329345
88,0,1.5597817144714974,0.3433388505141768
79,14,1.556444795987967,0.3447436783223282
55,8,1.5560243909553415,0.34492066696722135
61,19,1.5555917367264647,0.3451028124691389
74,26,1.5552008963868893,0.34526735451003465
41,0,1.5549598527233723,0.34536883281798814
113,0,1.55486047852799,0.34541066891131034
92,8,1.5530941256050816,0.3461542956188126
111,0,1.5523175211061169,0.3464812426513715
112,3,1.5520704470081086,0.3465852597453668
101,8,1.5520413815373697,0.3465974961789964
82,16,1.551912461480475,0.34665177094832267
74,1,1.5511156791388567,0.3469872127627013
58,23,1.5508025415927822,0.34711904227387247
65,14,1.5500028709090612,0.34745570006740234
90,1,1.5498949751333861,0.3475011237080452
42,0,1.5491797274693755,0.34780223978657
80,8,1.5491720755973675,0.3478054611905793
87,0,1.5488568558250362,0.3479381673097235
79,28,1.5483967879052312,0.34813185385333256
92,0,1.547972455056953,0.34831049609110853
78,28,1.5472190465902826,0.3486276776974614
111,3,1.5471955463500149,0.3486375711938682
52,11,1.5470322780065617,0.34870630643873735
54,14,1.5466204353030464,0.34887969038123934
39,60,1.5465246366077774,0.3489200212049508
8,60,1.5465246366077774,0.3489200212049508
37,60,1.5465246366077774,0.3489200212049508
38,60,1.5465246366077774,0.3489200212049508
13,60,1.5465246366077774,0.3489200212049508
29,60,1.5465246366077774,0.3489200212049508
50,60,1.5465246366077774,0.3489200212049508
54,60,1.5465246366077774,0.3489200212049508
49,60,1.5465246366077774,0.3489200212049508
7,60,1.5465246366077774,0.3489200212049508
1,60,1.5465246366077774,0.3489200212049508
2,60,1.5465246366077774,0.3489200212049508
6,60,1.5465246366077774,0.3489200212049508
12,60,1.5465246366077774,0.3489200212049508
19,60,1.5465246366077774,0.3489200212049508
26,60,1.5465246366077774,0.3489200212049508
